Mach-Number,temperature,f,Mic1,Mic2,Mic3,Mic4,Mic5,Mic6,Mic7,Mic8,Mic9,Mic10,Mic11,Mic12,Mic13,Mic14,Mic15,Mic16,Mic17,Mic18,Mic19,Mic20,Mic21,Mic22,Mic23,Mic24,case
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.390000000000000000e+03+0.000000000000000000e+00j), (-3.188648700714111328e+00+1.062112808227539062e+01j), (-7.136510372161865234e+00+1.588800716400146484e+01j), (-2.344429969787597656e+00+1.663509964942932129e+00j), (7.644343852996826172e+00-1.566723918914794922e+01j), (2.012997269630432129e-01-9.983988404273986816e-01j), (-1.008707237243652344e+01+1.010378265380859375e+01j), (3.782173871994018555e+00-5.363009929656982422e+00j), (7.116238594055175781e+00-8.122636795043945312e+00j), (6.828027367591857910e-01-1.420250296592712402e+00j), (-1.066605186462402344e+01+1.746950149536132812e+00j), (6.685360908508300781e+00+2.338379770517349243e-01j), (-8.450025558471679688e+00-2.097072601318359375e+00j), (-4.162630081176757812e+00-5.128339290618896484e+00j), (-1.106828975677490234e+01-1.588625717163085938e+01j), (1.722054362297058105e+00+5.817820072174072266e+00j), (1.146946716308593750e+01+1.007692623138427734e+01j), (-1.800927639007568359e+00-8.042014122009277344e+00j), (-1.045774459838867188e+01-6.791612148284912109e+00j), (7.089509963989257812e+00+1.101749515533447266e+01j), (6.356512069702148438e+00+2.098838090896606445e-01j), (-2.834588766098022461e+00-1.011411094665527344e+01j), (-8.321031570434570312e+00+4.896779537200927734e+00j), (5.655783176422119141e+00+5.191660881042480469e+00j), (-4.905099868774414062e+00+1.343654441833496094e+01j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.390000000000000000e+03+0.000000000000000000e+00j), (9.104336738586425781e+00-1.104942798614501953e+00j), (-4.902314186096191406e+00-3.195551633834838867e-01j), (1.381210041046142578e+01+5.385659933090209961e-01j), (-3.428269863128662109e+00+2.334516525268554688e+00j), (-1.468723392486572266e+01+8.953019976615905762e-01j), (1.103153228759765625e+00-7.375663518905639648e-01j), (9.960701942443847656e+00-3.845008015632629395e-01j), (-1.004540443420410156e+01+2.848026454448699951e-01j), (-1.779323959350585938e+01-1.451206505298614502e-01j), (7.156478881835937500e+00-8.931464552879333496e-01j), (7.260836124420166016e+00-1.978170156478881836e+00j), (1.464896106719970703e+01-8.640607595443725586e-01j), (-1.080175018310546875e+01+4.976782321929931641e+00j), (1.148916721343994141e+01+1.210358977317810059e+00j), (-1.651888656616210938e+01+1.996788144111633301e+00j), (-2.692493677139282227e+00-4.234527111053466797e+00j), (1.527655601501464844e+01-2.609766483306884766e+00j), (4.041882991790771484e+00+1.747707247734069824e+00j), (-1.590674686431884766e+01-1.914815664291381836e+00j), (2.119113683700561523e+00-3.298485994338989258e+00j), (1.401865959167480469e+01-7.077576518058776855e-01j), (5.071847438812255859e-01+1.512955784797668457e+00j), (-1.267730426788330078e+01-1.575703501701354980e+00j), (-3.347517967224121094e+00+9.016733765602111816e-01j), (1.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.390000000000000000e+03+0.000000000000000000e+00j), (6.323707103729248047e+00-1.344980835914611816e+00j), (-3.658267498016357422e+00-7.590825557708740234e-01j), (1.076560020446777344e+01-4.882079958915710449e-01j), (-1.740542888641357422e+00+1.533853411674499512e+00j), (-1.007963562011718750e+01+7.234843373298645020e-01j), (1.683173298835754395e+00-9.680299162864685059e-01j), (7.977503776550292969e+00-6.189745664596557617e-01j), (-6.546638011932373047e+00+5.570767521858215332e-01j), (-1.216437816619873047e+01+5.978811979293823242e-01j), (5.693431854248046875e+00-7.198314070701599121e-01j), (5.149570941925048828e+00-1.203059911727905273e+00j), (1.013741493225097656e+01-6.508747339248657227e-01j), (-7.774857997894287109e+00+4.260434150695800781e+00j), (8.104181289672851562e+00+9.609267711639404297e-01j), (-1.197987461090087891e+01+2.681549072265625000e+00j), (-2.472477674484252930e+00-2.204388141632080078e+00j), (1.100791358947753906e+01-2.009385108947753906e+00j), (3.557673454284667969e+00+1.131036281585693359e+00j), (-1.123811626434326172e+01-5.720468759536743164e-01j), (1.941767334938049316e+00-2.247719764709472656e+00j), (1.114297962188720703e+01-1.277324914932250977e+00j), (1.058980345726013184e+00+4.689989984035491943e-01j), (-8.650587081909179688e+00-9.207057356834411621e-01j), (-2.603943109512329102e+00+6.251093000173568726e-02j), (2.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.390000000000000000e+03+0.000000000000000000e+00j), (9.675911903381347656e+00-1.368066549301147461e+00j), (-2.222543954849243164e+00+4.140571117401123047e+00j), (1.881940078735351562e+01-7.488150119781494141e+00j), (-2.269216060638427734e+00-7.296491622924804688e+00j), (-1.146258068084716797e+01+1.892496585845947266e+00j), (8.006317138671875000e+00+1.361673235893249512e+00j), (1.524713420867919922e+01-8.439902305603027344e+00j), (-5.369167327880859375e+00-2.253499031066894531e+00j), (-1.284985446929931641e+01+5.402614593505859375e+00j), (8.275175094604492188e+00+1.462257623672485352e+00j), (1.032472324371337891e+01-3.524930477142333984e+00j), (8.236800193786621094e+00+5.263162255287170410e-01j), (-1.427781295776367188e+01+1.168689250946044922e+01j), (2.160620689392089844e-01+9.760438203811645508e-01j), (-1.308851814270019531e+01+1.420991706848144531e+01j), (2.905512809753417969e+00+1.299300074577331543e+00j), (1.201460838317871094e+01-6.874203205108642578e+00j), (2.621721744537353516e+00+1.678193330764770508e+00j), (-6.548575401306152344e+00+5.590480804443359375e+00j), (8.001561164855957031e+00-6.017203330993652344e+00j), (1.636423110961914062e+01-1.152150726318359375e+01j), (4.471451759338378906e+00+7.186757922172546387e-01j), (-5.438161849975585938e+00-3.727588355541229248e-01j), (-1.443574786186218262e+00+3.484227895736694336e+00j), (3.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.390000000000000000e+03+0.000000000000000000e+00j), (-2.347048521041870117e+00-1.107224225997924805e+00j), (1.773204326629638672e+00+3.246327877044677734e+00j), (-1.534299969673156738e+00-5.341450214385986328e+00j), (1.945275187492370605e+00-4.006089210510253906e+00j), (4.773317813873291016e+00+2.735110759735107422e+00j), (1.593358397483825684e+00+1.189900755882263184e+00j), (-2.140104025602340698e-01-4.586839675903320312e+00j), (4.502954483032226562e+00+5.826584696769714355e-01j), (5.919894218444824219e+00+5.098252296447753906e+00j), (-1.992282271385192871e+00-1.660796999931335449e-01j), (-3.773942291736602783e-01-1.165213108062744141e+00j), (-6.286027431488037109e+00-2.018782138824462891e+00j), (1.639886498451232910e+00+2.740869522094726562e+00j), (-7.255919933319091797e+00-3.094138383865356445e+00j), (5.395340919494628906e+00+6.910679340362548828e+00j), (2.733399391174316406e+00+3.895779609680175781e+00j), (-5.172892570495605469e+00-3.863332748413085938e+00j), (-1.774392247200012207e+00-1.409906387329101562e+00j), (7.248928070068359375e+00+6.418071746826171875e+00j), (1.587697386741638184e+00-4.734262228012084961e-01j), (-2.612352848052978516e+00-6.476970195770263672e+00j), (1.121036648750305176e+00-4.206332564353942871e-01j), (5.630813121795654297e+00+3.294642686843872070e+00j), (1.366439700126647949e+00+1.959354639053344727e+00j), (4.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.390000000000000000e+03+0.000000000000000000e+00j), (2.014893531799316406e+00-8.269865512847900391e-01j), (-1.519408375024795532e-01+8.246551752090454102e-01j), (3.429610013961791992e+00-2.628299951553344727e+00j), (-1.105302691459655762e+00-1.384985327720642090e+00j), (-2.325552463531494141e+00+8.760400414466857910e-01j), (1.825411796569824219e+00-3.217413425445556641e-01j), (2.610578775405883789e+00-2.621149301528930664e+00j), (-1.318631649017333984e+00-2.928968369960784912e-01j), (-2.308560132980346680e+00+1.645812034606933594e+00j), (1.893720984458923340e+00-1.140534430742263794e-01j), (1.967260003089904785e+00-1.320428848266601562e+00j), (1.801373600959777832e+00-9.604306519031524658e-02j), (-2.237437725067138672e+00+3.292605638504028320e+00j), (1.160424947738647461e-01+5.740195512771606445e-01j), (-1.732986330986022949e+00+3.526718139648437500e+00j), (8.061466813087463379e-01-8.335360884666442871e-02j), (2.092685222625732422e+00-1.929981231689453125e+00j), (6.569706201553344727e-01+3.052168190479278564e-01j), (-9.151511788368225098e-01+1.213679790496826172e+00j), (1.317717671394348145e+00-1.825294733047485352e+00j), (2.609452724456787109e+00-3.253875732421875000e+00j), (9.658812284469604492e-01-1.948700100183486938e-01j), (-1.145702958106994629e+00-7.752930279821157455e-03j), (-6.921503692865371704e-02+6.872430443763732910e-01j), (5.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.390000000000000000e+03+0.000000000000000000e+00j), (2.288328409194946289e+00+7.428771853446960449e-01j), (-1.220056191086769104e-01+1.373969078063964844e+00j), (5.064410209655761719e+00-1.018329977989196777e+00j), (-3.286102041602134705e-02-3.423288822174072266e+00j), (-1.998767971992492676e+00-7.684717774391174316e-01j), (2.657929182052612305e+00+1.289228916168212891e+00j), (4.458115577697753906e+00-1.663295626640319824e+00j), (-2.741755247116088867e-01-1.676114439964294434e+00j), (-2.239578723907470703e+00+4.450491666793823242e-01j), (1.685455441474914551e+00+1.550110936164855957e+00j), (2.980493783950805664e+00-4.023147001862525940e-02j), (5.842243432998657227e-01+1.452253580093383789e+00j), (-4.517962932586669922e+00+2.110924959182739258e+00j), (-2.075506687164306641e+00+6.416748762130737305e-01j), (-3.067904472351074219e+00+3.339838027954101562e+00j), (1.776965022087097168e+00+1.157863259315490723e+00j), (2.400249242782592773e+00-7.397576570510864258e-01j), (-2.762102335691452026e-02+7.233896851539611816e-01j), (-1.475450862199068069e-02+1.282866477966308594e+00j), (3.094121217727661133e+00-1.125747919082641602e+00j), (4.310721397399902344e+00-2.499038457870483398e+00j), (1.433314561843872070e+00+4.438357651233673096e-01j), (1.455501168966293335e-01-7.450954318046569824e-01j), (-8.916472643613815308e-02+1.040493488311767578e+00j), (6.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.390000000000000000e+03+0.000000000000000000e+00j), (-6.588011384010314941e-01+1.287693977355957031e+00j), (-5.476390570402145386e-02-9.542076587677001953e-01j), (-1.326329946517944336e+00+2.887589931488037109e+00j), (3.624089658260345459e-01+6.019750237464904785e-01j), (6.801649928092956543e-01-1.773877024650573730e+00j), (-8.639644980430603027e-01+3.685629069805145264e-01j), (-9.666222929954528809e-01+2.467591285705566406e+00j), (3.468345701694488525e-01-6.747438907623291016e-01j), (5.855602622032165527e-01-2.472590446472167969e+00j), (-7.056469321250915527e-01+7.504452466964721680e-01j), (-6.731715202331542969e-01+1.338446021080017090e+00j), (-4.139810502529144287e-01+1.283187747001647949e+00j), (3.087989389896392822e-01-2.642257213592529297e+00j), (2.416829913854598999e-01+6.871557831764221191e-01j), (1.894241943955421448e-02-3.363288879394531250e+00j), (-2.814008891582489014e-01-3.445200324058532715e-01j), (-3.324001431465148926e-01+2.359160900115966797e+00j), (-3.475453257560729980e-01+2.919514775276184082e-01j), (-4.760934971272945404e-03-2.115654468536376953e+00j), (-3.438314199447631836e-01+1.180675268173217773e+00j), (-7.229407429695129395e-01+3.175835371017456055e+00j), (-5.831881761550903320e-01+2.587164640426635742e-01j), (3.043873310089111328e-01-1.117112636566162109e+00j), (-1.402388215065002441e-01-6.998842358589172363e-01j), (7.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.390000000000000000e+03+0.000000000000000000e+00j), (-8.133580207824707031e+00-1.634523582458496094e+01j), (1.952349662780761719e+01+2.804295301437377930e+00j), (-1.713969993591308594e+01-1.259720039367675781e+01j), (-2.121016740798950195e+00+1.029279994964599609e+01j), (2.362518119812011719e+01+1.431805419921875000e+01j), (7.407428741455078125e+00-4.345695018768310547e+00j), (-1.649767494201660156e+01-1.718538284301757812e+00j), (1.002370357513427734e+01+1.175567245483398438e+01j), (2.365320777893066406e+01+9.402656555175781250e+00j), (-8.365703582763671875e+00-6.361620903015136719e+00j), (-1.226996898651123047e+01-5.156240463256835938e-01j), (-2.062960243225097656e+01-4.562595844268798828e+00j), (1.132938957214355469e+01-3.083371162414550781e+00j), (-2.002712821960449219e+01+5.924426555633544922e+00j), (2.154751777648925781e+01-3.557720422744750977e+00j), (-7.130774259567260742e-01-3.215122699737548828e+00j), (-2.790884399414062500e+01+7.554455399513244629e-01j), (-5.360214233398437500e+00+3.856716752052307129e-01j), (2.407227325439453125e+01+2.071290016174316406e+00j), (-8.436683654785156250e+00-3.835108280181884766e-01j), (-2.542899131774902344e+01-3.686150789260864258e+00j), (8.488444328308105469e+00-3.207119405269622803e-01j), (2.069898414611816406e+01+8.338445663452148438e+00j), (1.869317245483398438e+01+4.455842018127441406e+00j), (8.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.390000000000000000e+03+0.000000000000000000e+00j), (6.567142009735107422e+00-3.869272172451019287e-01j), (1.944089412689208984e+00-5.924677848815917969e+00j), (7.982659816741943359e+00+3.157339990139007568e-01j), (-3.060139656066894531e+00+5.494899272918701172e+00j), (-4.821201801300048828e+00-6.040593981742858887e-01j), (3.691442012786865234e+00-5.599678516387939453e+00j), (4.866873741149902344e+00+2.166721343994140625e+00j), (-3.339326143264770508e+00+3.776400327682495117e+00j), (-5.692749023437500000e+00+7.759442329406738281e-01j), (1.855670928955078125e+00-3.617542505264282227e+00j), (3.345855236053466797e+00+8.787742853164672852e-01j), (1.479872703552246094e+00-2.005503416061401367e+00j), (-5.723279476165771484e+00+4.306460857391357422e+00j), (-3.070843696594238281e+00+2.440868616104125977e+00j), (-5.991761207580566406e+00+7.676480412483215332e-01j), (3.454573154449462891e+00+2.886051237583160400e-01j), (3.814592599868774414e+00+9.922884106636047363e-01j), (-2.856476783752441406e+00-2.086289882659912109e+00j), (-1.509976863861083984e+00-1.415925025939941406e-01j), (4.477807998657226562e+00+2.289303541183471680e+00j), (5.525063514709472656e+00+1.457625150680541992e+00j), (1.977809891104698181e-02-6.111602306365966797e+00j), (-9.329569935798645020e-01+1.156482934951782227e+00j), (4.430369436740875244e-01-6.902426719665527344e+00j), (9.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.390000000000000000e+03+0.000000000000000000e+00j), (5.928829193115234375e+00+6.360132694244384766e-01j), (-3.280857801437377930e-01-1.309609985351562500e+01j), (4.607480049133300781e+00+5.902120113372802734e+00j), (-5.475763797760009766e+00+7.481150150299072266e+00j), (-7.743352890014648438e+00-6.820070266723632812e+00j), (7.482465505599975586e-01-6.854648590087890625e+00j), (2.941237926483154297e+00+1.081267261505126953e+01j), (-5.852046489715576172e+00+4.382915973663330078e+00j), (-7.458045482635498047e+00-4.057254314422607422e+00j), (3.667350053787231445e+00-1.445847392082214355e+00j), (4.340845108032226562e+00+7.803391933441162109e+00j), (6.731541156768798828e+00+1.060111641883850098e+00j), (-7.225527763366699219e+00-3.433416604995727539e+00j), (3.614369869232177734e+00+3.337822914123535156e+00j), (-6.645002365112304688e+00-7.399971485137939453e+00j), (4.376662731170654297e+00+2.016076087951660156e+00j), (9.163254737854003906e+00+8.941919326782226562e+00j), (-9.799211286008358002e-03-1.292186737060546875e+00j), (-4.217089176177978516e+00-3.200167894363403320e+00j), (4.402636051177978516e+00+8.921133995056152344e+00j), (6.053403377532958984e+00+1.189488887786865234e+01j), (-1.902797460556030273e+00-7.355873107910156250e+00j), (-5.017653942108154297e+00-6.310093402862548828e-01j), (-1.992309212684631348e+00-1.269423866271972656e+01j), (1.000000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (1.390000000000000000e+03+0.000000000000000000e+00j), (-1.023649692535400391e+00+1.083416193723678589e-01j), (1.213269138336181641e+01-1.005282163619995117e+00j), (-3.054399967193603516e+00-3.796030044555664062e+00j), (-8.880313634872436523e-01-1.628262877464294434e+00j), (1.023888683319091797e+01-1.902073502540588379e+00j), (5.719233989715576172e+00-4.245178222656250000e+00j), (-7.012750625610351562e+00-4.208158016204833984e+00j), (1.664716124534606934e+00-3.031802415847778320e+00j), (6.723276138305664062e+00-1.902947783470153809e+00j), (-3.472447633743286133e+00+1.405646502971649170e-01j), (-7.446747303009033203e+00-1.460049271583557129e+00j), (-7.933413982391357422e+00+5.090296745300292969e+00j), (6.292431831359863281e+00+2.612363576889038086e+00j), (-7.780895233154296875e+00+8.992205619812011719e+00j), (7.027713298797607422e+00+1.107136845588684082e+00j), (-2.088318824768066406e+00+4.226585030555725098e-01j), (-1.233610820770263672e+01+4.345055103302001953e+00j), (-3.487062692642211914e+00+1.445992350578308105e+00j), (6.083116054534912109e+00-3.939014434814453125e+00j), (-6.086309432983398438e+00-2.031693458557128906e+00j), (-1.086233425140380859e+01-2.201134920120239258e+00j), (4.629825592041015625e+00-4.263817310333251953e+00j), (6.479624748229980469e+00-4.708349704742431641e+00j), (1.077314567565917969e+01-2.645187377929687500e+00j), (1.100000000000000000e+01+0.000000000000000000e+00j)
